design,stage,substep,arm,repeat,call,setup_s,hold_s,passes,last_improving_iter,wns_start_ps,wns_end_ps,endpoints,substep_wall_s,result_sha1,loadavg_at_start,recorded_at
ibex,grt,5_1_grt,base-p0069,3,setup_hold,73.6,0.19,923,485,-33.204,-0.503,663,117.87,5a5b0b521d3f83ca1453,0.87,2026-09-11T23:02:34
ibex,grt,5_1_grt,base-p0069,3,post_grt_wns,1.54,,1,0,-0.933,-0.933,29,117.87,5a5b0b521d3f83ca1453,0.87,2026-09-11T23:02:34
ibex,grt,5_1_grt,base-p0070,1,setup_hold,23.79,0.2,736,161,-40.535,0.397,630,68.43,c353968e4eb471242f61,0.90,2026-09-12T05:49:45
ibex,grt,5_1_grt,base-p0070,1,post_grt_wns,1.57,,1,0,-0.131,-0.131,1,68.43,c353968e4eb471242f61,0.90,2026-09-12T05:49:45
ibex,grt,5_1_grt,base-p0070,2,setup_hold,23.56,0.19,736,161,-40.535,0.397,630,68.62,c353968e4eb471242f61,0.87,2026-09-12T05:52:54
ibex,grt,5_1_grt,base-p0070,2,post_grt_wns,1.62,,1,0,-0.131,-0.131,1,68.62,c353968e4eb471242f61,0.87,2026-09-12T05:52:54
ibex,grt,5_1_grt,base-p0070,3,setup_hold,23.85,0.2,736,161,-40.535,0.397,630,68.52,c353968e4eb471242f61,0.99,2026-09-12T05:56:18
ibex,grt,5_1_grt,base-p0070,3,post_grt_wns,1.55,,1,0,-0.131,-0.131,1,68.52,c353968e4eb471242f61,0.99,2026-09-12T05:56:18
ibex,grt,5_1_grt,base-p0071,1,setup_hold,70.04,0.2,1124,593,-35.841,0.079,719,115.69,240ce624c04661cdc1e4,0.87,2026-09-12T08:14:03
ibex,grt,5_1_grt,base-p0071,1,post_grt_wns,1.53,,1,0,-1.615,-1.615,31,115.69,240ce624c04661cdc1e4,0.87,2026-09-12T08:14:03
ibex,grt,5_1_grt,base-p0071,2,setup_hold,70.76,0.21,1124,593,-35.841,0.079,719,116.2,240ce624c04661cdc1e4,0.99,2026-09-12T08:18:45
ibex,grt,5_1_grt,base-p0071,2,post_grt_wns,1.59,,1,0,-1.615,-1.615,31,116.2,240ce624c04661cdc1e4,0.99,2026-09-12T08:18:45
ibex,grt,5_1_grt,base-p0071,3,setup_hold,69.91,0.2,1124,593,-35.841,0.079,719,115.37,240ce624c04661cdc1e4,0.82,2026-09-12T08:23:25
ibex,grt,5_1_grt,base-p0071,3,post_grt_wns,1.59,,1,0,-1.615,-1.615,31,115.37,240ce624c04661cdc1e4,0.82,2026-09-12T08:23:25
ibex,grt,5_1_grt,base-p0072,1,setup_hold,70.69,0.21,1124,593,-35.841,0.079,719,116.22,240ce624c04661cdc1e4,0.87,2026-09-12T10:41:00
ibex,grt,5_1_grt,base-p0072,1,post_grt_wns,1.56,,1,0,-1.615,-1.615,31,116.22,240ce624c04661cdc1e4,0.87,2026-09-12T10:41:00
ibex,grt,5_1_grt,base-p0072,2,setup_hold,70.58,0.21,1124,593,-35.841,0.079,719,116.14,240ce624c04661cdc1e4,0.95,2026-09-12T10:45:42
ibex,grt,5_1_grt,base-p0072,2,post_grt_wns,1.58,,1,0,-1.615,-1.615,31,116.14,240ce624c04661cdc1e4,0.95,2026-09-12T10:45:42
ibex,grt,5_1_grt,base-p0072,3,setup_hold,71.36,0.2,1124,593,-35.841,0.079,719,116.9,240ce624c04661cdc1e4,0.94,2026-09-12T10:50:24
ibex,grt,5_1_grt,base-p0072,3,post_grt_wns,1.55,,1,0,-1.615,-1.615,31,116.9,240ce624c04661cdc1e4,0.94,2026-09-12T10:50:24
ibex,grt,5_1_grt,base-p0073,1,setup_hold,22.66,0.2,500,161,-40.535,0.397,630,67.71,c353968e4eb471242f61,0.96,2026-09-12T12:44:46
ibex,grt,5_1_grt,base-p0073,1,post_grt_wns,1.55,,1,0,-0.131,-0.131,1,67.71,c353968e4eb471242f61,0.96,2026-09-12T12:44:46
ibex,grt,5_1_grt,base-p0073,2,setup_hold,22.39,0.2,500,161,-40.535,0.397,630,67.56,c353968e4eb471242f61,0.89,2026-09-12T12:48:24
ibex,grt,5_1_grt,base-p0073,2,post_grt_wns,1.58,,1,0,-0.131,-0.131,1,67.56,c353968e4eb471242f61,0.89,2026-09-12T12:48:24
ibex,grt,5_1_grt,base-p0073,3,setup_hold,22.15,0.19,500,161,-40.535,0.397,630,66.27,c353968e4eb471242f61,0.98,2026-09-12T12:51:45
ibex,grt,5_1_grt,base-p0073,3,post_grt_wns,1.43,,1,0,-0.131,-0.131,1,66.27,c353968e4eb471242f61,0.98,2026-09-12T12:51:45
ibex,grt,5_1_grt,base-p0074,1,setup_hold,69.28,0.2,903,593,-35.841,0.079,719,114.25999999999999,240ce624c04661cdc1e4,0.81,2026-09-12T15:34:17
ibex,grt,5_1_grt,base-p0074,1,post_grt_wns,1.6,,1,0,-1.615,-1.615,31,114.25999999999999,240ce624c04661cdc1e4,0.81,2026-09-12T15:34:17
ibex,grt,5_1_grt,base-p0074,2,setup_hold,69.86,0.2,903,593,-35.841,0.079,719,115.22999999999999,240ce624c04661cdc1e4,0.94,2026-09-12T15:39:13
ibex,grt,5_1_grt,base-p0074,2,post_grt_wns,1.6,,1,0,-1.615,-1.615,31,115.22999999999999,240ce624c04661cdc1e4,0.94,2026-09-12T15:39:13
ibex,grt,5_1_grt,base-p0074,3,setup_hold,69.36,0.2,903,593,-35.841,0.079,719,114.97,240ce624c04661cdc1e4,0.90,2026-09-12T15:43:54
ibex,grt,5_1_grt,base-p0074,3,post_grt_wns,1.58,,1,0,-1.615,-1.615,31,114.97,240ce624c04661cdc1e4,0.90,2026-09-12T15:43:54
ibex,grt,5_1_grt,base-p0074v2,1,setup_hold,22.91,0.18,401,164,-31.61,0.136,440,66.51,721561f00f53680795bc,0.87,2026-09-12T18:55:06
ibex,grt,5_1_grt,base-p0074v2,1,post_grt_wns,1.11,,0,,,,,66.51,721561f00f53680795bc,0.87,2026-09-12T18:55:06
ibex,grt,5_1_grt,base-prof,1,setup_hold,85.82,0.2,1124,593,-35.841,0.079,719,130.91,240ce624c04661cdc1e4,0.85,2026-09-11T00:44:57
ibex,grt,5_1_grt,base-prof,1,post_grt_wns,1.6,,1,0,-1.615,-1.615,31,130.91,240ce624c04661cdc1e4,0.85,2026-09-11T00:44:57
ibex,grt,5_1_grt,base-prof,2,setup_hold,87.88,0.2,1124,593,-35.841,0.079,719,133.38,240ce624c04661cdc1e4,0.79,2026-09-11T08:41:03
ibex,grt,5_1_grt,base-prof,2,post_grt_wns,1.62,,1,0,-1.615,-1.615,31,133.38,240ce624c04661cdc1e4,0.79,2026-09-11T08:41:03
ibex,grt,5_1_grt,base-prof,3,setup_hold,87.05,0.2,1124,593,-35.841,0.079,719,132.53,240ce624c04661cdc1e4,0.89,2026-09-11T08:45:31
ibex,grt,5_1_grt,base-prof,3,post_grt_wns,1.6,,1,0,-1.615,-1.615,31,132.53,240ce624c04661cdc1e4,0.89,2026-09-11T08:45:31
ibex,grt,5_1_grt,noclone-prof,1,setup_hold,147.55,0.2,1389,1021,-35.841,-7.913,719,192.59,2bd134e69687411dc3a2,0.99,2026-09-11T09:34:42
ibex,grt,5_1_grt,noclone-prof,1,post_grt_wns,1.6,,1,0,-9.054,-9.054,100,192.59,2bd134e69687411dc3a2,0.99,2026-09-11T09:34:42
ibex,grt,5_1_grt,noclone-prof,2,setup_hold,146.02,0.2,1389,1021,-35.841,-7.913,719,191.21,2bd134e69687411dc3a2,0.86,2026-09-11T09:40:54
ibex,grt,5_1_grt,noclone-prof,2,post_grt_wns,1.58,,1,0,-9.054,-9.054,100,191.21,2bd134e69687411dc3a2,0.86,2026-09-11T09:40:54
ibex,grt,5_1_grt,noclone-prof,3,setup_hold,144.85,0.2,1389,1021,-35.841,-7.913,719,190.2,2bd134e69687411dc3a2,0.95,2026-09-11T09:47:04
ibex,grt,5_1_grt,noclone-prof,3,post_grt_wns,1.59,,1,0,-9.054,-9.054,100,190.2,2bd134e69687411dc3a2,0.95,2026-09-11T09:47:04
ibex,grt,5_1_grt,nogasp-prof,1,setup_hold,87.51,0.2,1121,593,-35.841,-0.117,719,133.19,f44f6c1e5c3994291483,0.81,2026-09-11T09:19:17
ibex,grt,5_1_grt,nogasp-prof,1,post_grt_wns,1.62,,1,0,-4.334,-4.334,36,133.19,f44f6c1e5c3994291483,0.81,2026-09-11T09:19:17
ibex,grt,5_1_grt,nogasp-prof,2,setup_hold,87.14,0.2,1121,593,-35.841,-0.117,719,132.62,f44f6c1e5c3994291483,0.84,2026-09-11T09:24:15
ibex,grt,5_1_grt,nogasp-prof,2,post_grt_wns,1.61,,1,0,-4.334,-4.334,36,132.62,f44f6c1e5c3994291483,0.84,2026-09-11T09:24:15
ibex,grt,5_1_grt,nogasp-prof,3,setup_hold,87.55,0.2,1121,593,-35.841,-0.117,719,133.06,f44f6c1e5c3994291483,0.90,2026-09-11T09:28:59
ibex,grt,5_1_grt,nogasp-prof,3,post_grt_wns,1.6,,1,0,-4.334,-4.334,36,133.06,f44f6c1e5c3994291483,0.90,2026-09-11T09:28:59
ibex,grt,5_1_grt,nopostwns-prof,1,setup_hold,86.46,0.2,1124,593,-35.841,0.079,719,130.39,9cab11fda6c6c060f3f8,0.98,2026-09-11T15:21:45
ibex,grt,5_1_grt,nopostwns-prof,2,setup_hold,87.28,0.2,1124,593,-35.841,0.079,719,131.22,9cab11fda6c6c060f3f8,0.91,2026-09-11T15:26:41
ibex,grt,5_1_grt,nopostwns-prof,3,setup_hold,87.21,0.21,1124,593,-35.841,0.079,719,131.17,9cab11fda6c6c060f3f8,0.89,2026-09-11T15:31:23
ibex,grt,5_1_grt,nounbuf-prof,1,setup_hold,86.33,0.2,1124,593,-35.841,0.079,719,131.35,240ce624c04661cdc1e4,0.82,2026-09-11T09:52:16
ibex,grt,5_1_grt,nounbuf-prof,1,post_grt_wns,1.46,,1,0,-1.615,-1.615,31,131.35,240ce624c04661cdc1e4,0.82,2026-09-11T09:52:16
ibex,grt,5_1_grt,nounbuf-prof,2,setup_hold,86.69,0.2,1124,593,-35.841,0.079,719,131.83,240ce624c04661cdc1e4,0.82,2026-09-11T09:57:13
ibex,grt,5_1_grt,nounbuf-prof,2,post_grt_wns,1.58,,1,0,-1.615,-1.615,31,131.83,240ce624c04661cdc1e4,0.82,2026-09-11T09:57:13
ibex,grt,5_1_grt,nounbuf-prof,3,setup_hold,86.91,0.21,1124,593,-35.841,0.079,719,132.41,240ce624c04661cdc1e4,0.85,2026-09-11T10:01:56
ibex,grt,5_1_grt,nounbuf-prof,3,post_grt_wns,1.61,,1,0,-1.615,-1.615,31,132.41,240ce624c04661cdc1e4,0.85,2026-09-11T10:01:56
ibex,grt,5_1_grt,tns20-prof,1,setup_hold,72.02,0.21,556,478,-35.841,0.173,719,117.56,f1368605026baa4617b3,0.83,2026-09-11T08:50:14
ibex,grt,5_1_grt,tns20-prof,1,post_grt_wns,1.63,,1,0,-1.615,-1.615,30,117.56,f1368605026baa4617b3,0.83,2026-09-11T08:50:14
ibex,grt,5_1_grt,tns20-prof,2,setup_hold,72.09,0.21,556,478,-35.841,0.173,719,117.19,f1368605026baa4617b3,0.85,2026-09-11T08:54:57
ibex,grt,5_1_grt,tns20-prof,2,post_grt_wns,1.61,,1,0,-1.615,-1.615,30,117.19,f1368605026baa4617b3,0.85,2026-09-11T08:54:57
ibex,grt,5_1_grt,tns20-prof,3,setup_hold,72.62,0.21,556,478,-35.841,0.173,719,118.49000000000001,f1368605026baa4617b3,0.96,2026-09-11T08:59:41
ibex,grt,5_1_grt,tns20-prof,3,post_grt_wns,1.62,,1,0,-1.615,-1.615,30,118.49000000000001,f1368605026baa4617b3,0.96,2026-09-11T08:59:41
ibex,grt,5_1_grt,tns5-prof,1,setup_hold,70.74,0.2,514,417,-35.841,-0.117,719,116.22,bd3d3c6d7a0a11fa4b28,0.83,2026-09-11T09:04:37
ibex,grt,5_1_grt,tns5-prof,1,post_grt_wns,1.62,,1,0,-4.334,-4.334,36,116.22,bd3d3c6d7a0a11fa4b28,0.83,2026-09-11T09:04:37
ibex,grt,5_1_grt,tns5-prof,2,setup_hold,72.24,0.2,514,417,-35.841,-0.117,719,117.56,bd3d3c6d7a0a11fa4b28,0.83,2026-09-11T09:09:20
ibex,grt,5_1_grt,tns5-prof,2,post_grt_wns,1.62,,1,0,-4.334,-4.334,36,117.56,bd3d3c6d7a0a11fa4b28,0.83,2026-09-11T09:09:20
ibex,grt,5_1_grt,tns5-prof,3,setup_hold,72.05,0.2,514,417,-35.841,-0.117,719,117.47999999999999,bd3d3c6d7a0a11fa4b28,0.94,2026-09-11T09:14:18
ibex,grt,5_1_grt,tns5-prof,3,post_grt_wns,1.61,,1,0,-4.334,-4.334,36,117.47999999999999,bd3d3c6d7a0a11fa4b28,0.94,2026-09-11T09:14:18
jpeg,cts,4_1_cts,base,1,setup_hold,120.38,0.13,1900,1620,-123.072,-95.177,572,155.25,6882293c0dc4223b9175,0.96,2026-09-10T21:51:44
jpeg,cts,4_1_cts,base-p0067,1,setup_hold,109.19,0.13,1900,1620,-123.072,-95.177,572,144.34,6882293c0dc4223b9175,0.89,2026-09-11T18:15:26
jpeg,cts,4_1_cts,base-p0067,2,setup_hold,108.25,0.13,1900,1620,-123.072,-95.177,572,143.03,6882293c0dc4223b9175,1.00,2026-09-11T18:19:20
jpeg,cts,4_1_cts,base-p0067,3,setup_hold,108.71,0.13,1900,1620,-123.072,-95.177,572,143.74,6882293c0dc4223b9175,0.80,2026-09-11T18:23:59
jpeg,cts,4_1_cts,base-p00670068,1,setup_hold,108.28,0.13,1900,1620,-123.072,-95.177,572,143.18,6882293c0dc4223b9175,0.82,2026-09-14T05:25:57
jpeg,cts,4_1_cts,base-p00670068,2,setup_hold,109.59,0.13,1900,1620,-123.072,-95.177,572,144.64,6882293c0dc4223b9175,0.81,2026-09-14T05:30:22
jpeg,cts,4_1_cts,base-p00670068,3,setup_hold,109.81,0.13,1900,1620,-123.072,-95.177,572,144.88,6882293c0dc4223b9175,0.79,2026-09-14T05:34:03
jpeg,cts,4_1_cts,base-p006700680069,1,setup_hold,108.17,0.13,1900,1620,-123.072,-95.177,572,143.34,6882293c0dc4223b9175,0.87,2026-09-12T01:39:35
jpeg,cts,4_1_cts,base-p006700680069,2,setup_hold,108.85,0.13,1900,1620,-123.072,-95.177,572,143.82999999999998,6882293c0dc4223b9175,0.91,2026-09-12T01:44:00
jpeg,cts,4_1_cts,base-p006700680069,3,setup_hold,108.71,0.13,1900,1620,-123.072,-95.177,572,143.68,6882293c0dc4223b9175,0.92,2026-09-12T01:47:54
jpeg,cts,4_1_cts,base-p0068,1,setup_hold,120.76,0.13,1900,1620,-123.072,-95.177,572,155.6,6882293c0dc4223b9175,0.88,2026-09-11T21:00:22
jpeg,cts,4_1_cts,base-p0068,2,setup_hold,122.93,0.13,1900,1620,-123.072,-95.177,572,158.04,6882293c0dc4223b9175,0.94,2026-09-11T21:04:46
jpeg,cts,4_1_cts,base-p0068,3,setup_hold,121.62,0.13,1900,1620,-123.072,-95.177,572,156.32,6882293c0dc4223b9175,0.94,2026-09-11T21:09:07
jpeg,cts,4_1_cts,base-p0069,1,setup_hold,122.06,0.13,1900,1620,-123.072,-95.177,572,157.09,6882293c0dc4223b9175,0.82,2026-09-11T23:21:27
jpeg,cts,4_1_cts,base-p0069,2,setup_hold,122.59,0.13,1900,1620,-123.072,-95.177,572,157.53,6882293c0dc4223b9175,0.95,2026-09-11T23:26:05
jpeg,cts,4_1_cts,base-p0069,3,setup_hold,122.26,0.13,1900,1620,-123.072,-95.177,572,157.35,6882293c0dc4223b9175,0.96,2026-09-11T23:29:43
jpeg,cts,4_1_cts,base-p0070,1,setup_hold,109.66,0.13,1900,1620,-123.072,-95.177,572,144.17000000000002,6882293c0dc4223b9175,0.88,2026-09-12T06:14:18
jpeg,cts,4_1_cts,base-p0070,2,setup_hold,109.78,0.13,1900,1620,-123.072,-95.177,572,144.73,6882293c0dc4223b9175,0.92,2026-09-12T06:18:29
jpeg,cts,4_1_cts,base-p0070,3,setup_hold,110.49,0.13,1900,1620,-123.072,-95.177,572,145.63,6882293c0dc4223b9175,0.90,2026-09-12T06:22:40
jpeg,cts,4_1_cts,base-p0071,1,setup_hold,82.42,0.13,1700,1620,-123.072,-95.315,572,117.49000000000001,2c807d2296aea87ab773,0.98,2026-09-12T08:40:13
jpeg,cts,4_1_cts,base-p0071,2,setup_hold,82.29,0.13,1700,1620,-123.072,-95.315,572,117.38,2c807d2296aea87ab773,0.82,2026-09-12T08:43:56
jpeg,cts,4_1_cts,base-p0071,3,setup_hold,82.75,0.13,1700,1620,-123.072,-95.315,572,117.77000000000001,2c807d2296aea87ab773,0.85,2026-09-12T08:47:24
jpeg,cts,4_1_cts,base-p0072,1,setup_hold,107.89,0.13,1900,1620,-123.072,-95.177,572,142.89,6882293c0dc4223b9175,0.79,2026-09-12T11:07:06
jpeg,cts,4_1_cts,base-p0072,2,setup_hold,109.22,0.13,1900,1620,-123.072,-95.177,572,144.1,6882293c0dc4223b9175,0.94,2026-09-12T11:11:15
jpeg,cts,4_1_cts,base-p0072,3,setup_hold,109.23,0.13,1900,1620,-123.072,-95.177,572,144.38,6882293c0dc4223b9175,0.94,2026-09-12T11:15:40
jpeg,cts,4_1_cts,base-p0073,1,setup_hold,83.97,0.13,1700,1620,-123.072,-95.315,572,118.65,2c807d2296aea87ab773,0.81,2026-09-12T13:02:52
jpeg,cts,4_1_cts,base-p0073,2,setup_hold,82.81,0.13,1700,1620,-123.072,-95.315,572,117.31,2c807d2296aea87ab773,0.95,2026-09-12T13:06:19
jpeg,cts,4_1_cts,base-p0073,3,setup_hold,84.12,0.13,1700,1620,-123.072,-95.315,572,119.1,2c807d2296aea87ab773,0.86,2026-09-12T13:09:34
jpeg,cts,4_1_cts,base-p0073-K10,1,setup_hold,83.85,0.13,1700,1620,-123.072,-95.315,572,118.66,2c807d2296aea87ab773,0.79,2026-09-12T03:32:21
jpeg,cts,4_1_cts,base-p0073-K20,1,setup_hold,83.56,0.13,1700,1620,-123.072,-95.315,572,118.3,2c807d2296aea87ab773,0.96,2026-09-12T03:48:59
jpeg,cts,4_1_cts,base-p0073-K50,1,setup_hold,83.5,0.13,1700,1620,-123.072,-95.315,572,118.4,2c807d2296aea87ab773,0.98,2026-09-12T04:05:20
jpeg,cts,4_1_cts,base-p0073-N100,1,setup_hold,83.23,0.13,1700,1620,-123.072,-95.315,572,117.96000000000001,2c807d2296aea87ab773,0.92,2026-09-12T04:20:38
jpeg,cts,4_1_cts,base-p0073-N500,1,setup_hold,83.62,0.13,1700,1620,-123.072,-95.315,572,118.58,2c807d2296aea87ab773,0.89,2026-09-12T04:34:27
jpeg,cts,4_1_cts,base-p0074,1,setup_hold,109.49,0.13,1900,1620,-123.072,-95.177,572,144.47,6882293c0dc4223b9175,0.89,2026-09-12T16:01:55
jpeg,cts,4_1_cts,base-p0074,2,setup_hold,109.56,0.13,1900,1620,-123.072,-95.177,572,144.54,6882293c0dc4223b9175,0.79,2026-09-12T16:06:05
jpeg,cts,4_1_cts,base-p0074,3,setup_hold,108.71,0.13,1900,1620,-123.072,-95.177,572,143.86,6882293c0dc4223b9175,0.96,2026-09-12T16:09:30
jpeg,cts,4_1_cts,base-p0074v2,1,setup_hold,108.21,0.13,1900,1620,-123.072,-95.177,572,142.65,6882293c0dc4223b9175,0.88,2026-09-12T19:09:19
jpeg,cts,4_1_cts,base-prof,1,setup_hold,121.5,0.12,1900,1620,-123.072,-95.177,572,156.17000000000002,6882293c0dc4223b9175,0.97,2026-09-11T00:06:33
jpeg,cts,4_1_cts,base-prof,2,setup_hold,122.07,0.13,1900,1620,-123.072,-95.177,572,157.19,6882293c0dc4223b9175,0.78,2026-09-11T10:16:15
jpeg,cts,4_1_cts,base-prof,3,setup_hold,122.18,0.13,1900,1620,-123.072,-95.177,572,156.95,6882293c0dc4223b9175,0.99,2026-09-11T10:20:37
jpeg,cts,4_1_cts,footprint-prof,1,setup_hold,124.72,0.13,1900,1620,-123.072,-95.177,572,160.61,6882293c0dc4223b9175,0.92,2026-09-11T11:53:02
jpeg,cts,4_1_cts,footprint-prof,2,setup_hold,124.35,0.13,1900,1620,-123.072,-95.177,572,159.81,6882293c0dc4223b9175,0.99,2026-09-11T11:58:43
jpeg,cts,4_1_cts,footprint-prof,3,setup_hold,122.08,0.13,1900,1620,-123.072,-95.177,572,157.07999999999998,6882293c0dc4223b9175,1.00,2026-09-11T12:02:50
jpeg,cts,4_1_cts,noclone-prof,1,setup_hold,164.01,0.13,2600,2370,-123.072,-95.177,572,199.11,83283bd1d94b741b3ac6,0.93,2026-09-11T11:17:12
jpeg,cts,4_1_cts,noclone-prof,2,setup_hold,163.65,0.13,2600,2370,-123.072,-95.177,572,198.35,83283bd1d94b741b3ac6,0.78,2026-09-11T11:21:46
jpeg,cts,4_1_cts,noclone-prof,3,setup_hold,164.35,0.13,2600,2370,-123.072,-95.177,572,199.11,83283bd1d94b741b3ac6,0.84,2026-09-11T11:26:50
jpeg,cts,4_1_cts,nogasp-prof,1,setup_hold,92.87,0.13,1700,1620,-123.072,-95.315,572,128.55,2c807d2296aea87ab773,0.96,2026-09-11T11:02:41
jpeg,cts,4_1_cts,nogasp-prof,2,setup_hold,89.46,0.13,1700,1620,-123.072,-95.315,572,124.4,2c807d2296aea87ab773,0.85,2026-09-11T11:07:46
jpeg,cts,4_1_cts,nogasp-prof,3,setup_hold,90.69,0.13,1700,1620,-123.072,-95.315,572,125.84,2c807d2296aea87ab773,0.94,2026-09-11T11:12:22
jpeg,cts,4_1_cts,nounbuf-prof,1,setup_hold,109.18,0.13,1600,1360,-123.072,-97.542,572,144.05,0641688b8f3776cb3165,0.98,2026-09-11T11:31:00
jpeg,cts,4_1_cts,nounbuf-prof,2,setup_hold,108.45,0.13,1600,1360,-123.072,-97.542,572,143.91,0641688b8f3776cb3165,0.81,2026-09-11T11:35:39
jpeg,cts,4_1_cts,nounbuf-prof,3,setup_hold,110.78,0.13,1600,1360,-123.072,-97.542,572,146.23,0641688b8f3776cb3165,0.81,2026-09-11T11:44:06
jpeg,cts,4_1_cts,tns20-prof,1,setup_hold,121.93,0.13,1900,1620,-123.072,-95.177,572,156.95,6882293c0dc4223b9175,0.97,2026-09-11T10:24:29
jpeg,cts,4_1_cts,tns20-prof,2,setup_hold,122.02,0.13,1900,1620,-123.072,-95.177,572,157.21,6882293c0dc4223b9175,0.85,2026-09-11T10:28:37
jpeg,cts,4_1_cts,tns20-prof,3,setup_hold,122.4,0.13,1900,1620,-123.072,-95.177,572,157.37,6882293c0dc4223b9175,0.93,2026-09-11T10:33:00
jpeg,cts,4_1_cts,tns5-prof,1,setup_hold,99.09,0.13,1200,690,-123.072,-98.307,572,133.91,c16261d0e069c45f2546,0.94,2026-09-11T10:36:59
jpeg,cts,4_1_cts,tns5-prof,2,setup_hold,98.68,0.13,1200,690,-123.072,-98.307,572,133.81,c16261d0e069c45f2546,0.91,2026-09-11T10:41:14
jpeg,cts,4_1_cts,tns5-prof,3,setup_hold,101.69,0.13,1200,690,-123.072,-98.307,572,137.77,c16261d0e069c45f2546,0.88,2026-09-11T10:57:17
jpeg,floorplan,2_1_floorplan,base,1,floorplan_setup,106.25,,3615,3584,-84.892,-66.716,410,118.17,ec3c632bb48bfd979389,0.88,2026-09-10T21:48:38
jpeg,floorplan,2_1_floorplan,base-p0067,1,floorplan_setup,80.93,,3615,3584,-84.892,-66.716,410,92.97999999999999,ec3c632bb48bfd979389,0.92,2026-09-11T18:03:09
jpeg,floorplan,2_1_floorplan,base-p0067,2,floorplan_setup,82.32,,3615,3584,-84.892,-66.716,410,94.44,ec3c632bb48bfd979389,0.99,2026-09-11T18:04:52
jpeg,floorplan,2_1_floorplan,base-p0067,3,floorplan_setup,81.64,,3615,3584,-84.892,-66.716,410,93.78999999999999,ec3c632bb48bfd979389,0.96,2026-09-11T18:07:19
jpeg,floorplan,2_1_floorplan,base-p00670068,1,floorplan_setup,80.29,,3615,3584,-84.892,-66.716,410,92.33,ec3c632bb48bfd979389,0.88,2026-09-14T05:13:00
jpeg,floorplan,2_1_floorplan,base-p00670068,2,floorplan_setup,80.43,,3615,3584,-84.892,-66.716,410,92.61,ec3c632bb48bfd979389,0.86,2026-09-14T05:15:25
jpeg,floorplan,2_1_floorplan,base-p00670068,3,floorplan_setup,81.02,,3615,3584,-84.892,-66.716,410,93.12,ec3c632bb48bfd979389,0.81,2026-09-14T05:17:36
jpeg,floorplan,2_1_floorplan,base-p006700680069,1,floorplan_setup,79.71,,3615,3584,-84.892,-66.716,410,91.78999999999999,ec3c632bb48bfd979389,1.00,2026-09-12T01:27:06
jpeg,floorplan,2_1_floorplan,base-p006700680069,2,floorplan_setup,80.62,,3615,3584,-84.892,-66.716,410,92.66,ec3c632bb48bfd979389,0.93,2026-09-12T01:29:16
jpeg,floorplan,2_1_floorplan,base-p006700680069,3,floorplan_setup,82.42,,3615,3584,-84.892,-66.716,410,94.5,ec3c632bb48bfd979389,0.98,2026-09-12T01:31:44
jpeg,floorplan,2_1_floorplan,base-p0068,1,floorplan_setup,109.12,,3615,3584,-84.892,-66.716,410,121.42,ec3c632bb48bfd979389,0.80,2026-09-11T20:45:36
jpeg,floorplan,2_1_floorplan,base-p0068,2,floorplan_setup,106.94,,3615,3584,-84.892,-66.716,410,119.14,ec3c632bb48bfd979389,0.98,2026-09-11T20:47:59
jpeg,floorplan,2_1_floorplan,base-p0068,3,floorplan_setup,106.99,,3615,3584,-84.892,-66.716,410,119.22,ec3c632bb48bfd979389,0.81,2026-09-11T20:51:06
jpeg,floorplan,2_1_floorplan,base-p0069,1,floorplan_setup,106.86,,3615,3584,-84.892,-66.716,410,119.0,ec3c632bb48bfd979389,0.99,2026-09-11T23:07:46
jpeg,floorplan,2_1_floorplan,base-p0069,2,floorplan_setup,106.45,,3615,3584,-84.892,-66.716,410,118.5,ec3c632bb48bfd979389,0.99,2026-09-11T23:10:07
jpeg,floorplan,2_1_floorplan,base-p0069,3,floorplan_setup,106.2,,3615,3584,-84.892,-66.716,410,118.16,ec3c632bb48bfd979389,0.88,2026-09-11T23:12:58
jpeg,floorplan,2_1_floorplan,base-p0070,1,floorplan_setup,80.17,,3615,3584,-84.892,-66.716,410,92.08,ec3c632bb48bfd979389,0.84,2026-09-12T06:01:17
jpeg,floorplan,2_1_floorplan,base-p0070,2,floorplan_setup,81.91,,3615,3584,-84.892,-66.716,410,93.97999999999999,ec3c632bb48bfd979389,0.95,2026-09-12T06:03:44
jpeg,floorplan,2_1_floorplan,base-p0070,3,floorplan_setup,82.05,,3615,3584,-84.892,-66.716,410,93.97999999999999,ec3c632bb48bfd979389,0.96,2026-09-12T06:06:11
jpeg,floorplan,2_1_floorplan,base-p0071,1,floorplan_setup,81.04,,3615,3584,-84.892,-66.716,410,93.13,ec3c632bb48bfd979389,0.86,2026-09-12T08:28:27
jpeg,floorplan,2_1_floorplan,base-p0071,2,floorplan_setup,80.52,,3615,3584,-84.892,-66.716,410,92.61,ec3c632bb48bfd979389,0.86,2026-09-12T08:30:52
jpeg,floorplan,2_1_floorplan,base-p0071,3,floorplan_setup,80.66,,3615,3584,-84.892,-66.716,410,92.83,ec3c632bb48bfd979389,1.00,2026-09-12T08:32:33
jpeg,floorplan,2_1_floorplan,base-p0072,1,floorplan_setup,80.88,,3615,3584,-84.892,-66.716,410,92.99000000000001,ec3c632bb48bfd979389,0.98,2026-09-12T10:54:55
jpeg,floorplan,2_1_floorplan,base-p0072,2,floorplan_setup,81.08,,3615,3584,-84.892,-66.716,410,93.25,ec3c632bb48bfd979389,0.85,2026-09-12T10:57:06
